game_id,feature_set,feature_influence,entity,explanation
61,0,pure,individual,2.4864918621798524
61,1,pure,individual,-0.7247402013635514
61,2,pure,individual,0.0
61,3,pure,individual,0.0
62,0,pure,individual,3.357413880571701
62,1,pure,individual,-1.460282606655032
62,2,pure,individual,0.0
62,3,pure,individual,0.0
63,0,pure,individual,1.1550523003041886
63,1,pure,individual,-1.0443504815800446
63,2,pure,individual,0.0
63,3,pure,individual,0.0
64,0,pure,individual,0.09830373640263912
64,1,pure,individual,0.6110794533500031
64,2,pure,individual,0.0
64,3,pure,individual,0.0
65,0,pure,individual,-0.0754101290794166
65,1,pure,individual,-0.7500746741878065
65,2,pure,individual,0.0
65,3,pure,individual,0.0
66,0,pure,individual,0.08068004212798652
66,1,pure,individual,0.4658143798232257
66,2,pure,individual,0.0
66,3,pure,individual,0.0
67,0,pure,individual,0.021265698664726274
67,1,pure,individual,0.4520815165414242
67,2,pure,individual,0.0
67,3,pure,individual,0.0
68,0,pure,individual,-0.08150255629287317
68,1,pure,individual,3.0976154413959347
68,2,pure,individual,0.0
68,3,pure,individual,0.0
69,0,pure,individual,0.2149545865313156
69,1,pure,individual,-0.8213465257077837
69,2,pure,individual,0.0
69,3,pure,individual,0.0
70,0,pure,individual,0.369908538895253
70,1,pure,individual,-0.6537008609600479
70,2,pure,individual,0.0
70,3,pure,individual,0.0
71,0,pure,individual,-0.2605294610553677
71,1,pure,individual,0.21431306104302594
71,2,pure,individual,0.0
71,3,pure,individual,0.0
72,0,pure,individual,0.1472767615548063
72,1,pure,individual,-0.01088967159201637
72,2,pure,individual,0.0
72,3,pure,individual,0.0
73,0,pure,individual,1.3978239155482195
73,1,pure,individual,-2.3535972320949576
73,2,pure,individual,0.0
73,3,pure,individual,0.0
74,0,pure,individual,0.3956369593164194
74,1,pure,individual,-0.2511414342829326
74,2,pure,individual,0.0
74,3,pure,individual,0.0
75,0,pure,individual,1.2314222624234183
75,1,pure,individual,-0.8779021064513536
75,2,pure,individual,0.0
75,3,pure,individual,0.0
76,0,pure,individual,0.7316034351718275
76,1,pure,individual,-0.5373572845950516
76,2,pure,individual,0.0
76,3,pure,individual,0.0
77,0,pure,individual,0.30466187439161185
77,1,pure,individual,1.5065655574224053
77,2,pure,individual,0.0
77,3,pure,individual,0.0
78,0,pure,individual,0.9688794360103508
78,1,pure,individual,-0.2802609054928791
78,2,pure,individual,0.0
78,3,pure,individual,0.0
79,0,pure,individual,0.3751599982195728
79,1,pure,individual,-0.49936187342762417
79,2,pure,individual,0.0
79,3,pure,individual,0.0
80,0,pure,individual,0.07883494182882922
80,1,pure,individual,0.00860804544625804
80,2,pure,individual,0.0
80,3,pure,individual,0.0
81,0,pure,individual,1.3215356921036086
81,1,pure,individual,0.46510059459522335
81,2,pure,individual,0.0
81,3,pure,individual,0.0
82,0,pure,individual,-0.59452659159993
82,1,pure,individual,0.18189778698611336
82,2,pure,individual,0.0
82,3,pure,individual,0.0
83,0,pure,individual,-0.4137552606705759
83,1,pure,individual,-1.023402379489235
83,2,pure,individual,0.0
83,3,pure,individual,0.0
84,0,pure,individual,0.05395142374228279
84,1,pure,individual,0.2255432404061415
84,2,pure,individual,0.0
84,3,pure,individual,0.0
85,0,pure,individual,-1.9864880956703073
85,1,pure,individual,0.3178254193850074
85,2,pure,individual,0.0
85,3,pure,individual,0.0
86,0,pure,individual,1.6112961139720121
86,1,pure,individual,-1.935005424602811
86,2,pure,individual,0.0
86,3,pure,individual,0.0
87,0,pure,individual,-0.0969268943187831
87,1,pure,individual,0.8824278282978735
87,2,pure,individual,0.0
87,3,pure,individual,0.0
88,0,pure,individual,-0.37242088110594257
88,1,pure,individual,0.5468050903834918
88,2,pure,individual,0.0
88,3,pure,individual,0.0
89,0,pure,individual,-0.14328071421322153
89,1,pure,individual,-0.2944618925967253
89,2,pure,individual,0.0
89,3,pure,individual,0.0
90,0,pure,individual,0.16452752630366957
90,1,pure,individual,0.19556713314951307
90,2,pure,individual,0.0
90,3,pure,individual,0.0
91,0,pure,individual,0.042392869882550865
91,1,pure,individual,1.0932870425826575
91,2,pure,individual,0.0
91,3,pure,individual,0.0
92,0,pure,individual,0.0986725961251691
92,1,pure,individual,0.7361759049592602
92,2,pure,individual,0.0
92,3,pure,individual,0.0
93,0,pure,individual,0.2825388976653742
93,1,pure,individual,0.125195318000054
93,2,pure,individual,0.0
93,3,pure,individual,0.0
94,0,pure,individual,0.11549798474095008
94,1,pure,individual,-1.1766275777492385
94,2,pure,individual,0.0
94,3,pure,individual,0.0
95,0,pure,individual,0.25724288189255873
95,1,pure,individual,-0.038873059717191794
95,2,pure,individual,0.0
95,3,pure,individual,0.0
96,0,pure,individual,-1.436419442971455
96,1,pure,individual,-0.3537837103786221
96,2,pure,individual,0.0
96,3,pure,individual,0.0
97,0,pure,individual,0.2331952755122071
97,1,pure,individual,-0.4740793639683525
97,2,pure,individual,0.0
97,3,pure,individual,0.0
98,0,pure,individual,-0.4267263578765404
98,1,pure,individual,-0.20830628675071772
98,2,pure,individual,0.0
98,3,pure,individual,0.0
99,0,pure,individual,0.5854963328398761
99,1,pure,individual,0.078485225326552
99,2,pure,individual,0.0
99,3,pure,individual,0.0
0,0,partial,individual,-0.08965468416246247
0,1,partial,individual,-0.5006957432469853
0,2,partial,individual,-5.551115123125783e-17
0,3,partial,individual,-5.551115123125783e-17
1,0,partial,individual,-1.9556710355551874
1,1,partial,individual,-1.7176356291546082
1,2,partial,individual,-2.220446049250313e-16
1,3,partial,individual,-2.220446049250313e-16
2,0,partial,individual,0.3527824581081027
2,1,partial,individual,-0.8942884430195179
2,2,partial,individual,-1.1102230246251565e-16
2,3,partial,individual,1.1102230246251565e-16
3,0,partial,individual,-0.511722941462938
3,1,partial,individual,0.0006830007182334619
3,2,partial,individual,1.1102230246251565e-16
3,3,partial,individual,-1.1102230246251565e-16
4,0,partial,individual,-0.23815562038490606
4,1,partial,individual,-0.20531671499894733
4,2,partial,individual,-5.551115123125783e-17
4,3,partial,individual,5.551115123125783e-17
5,0,partial,individual,0.3350764602721289
5,1,partial,individual,-0.34497437712872014
5,2,partial,individual,0.0
5,3,partial,individual,0.0
6,0,partial,individual,-0.38459313892176655
6,1,partial,individual,-0.14772413384826705
6,2,partial,individual,5.551115123125783e-17
6,3,partial,individual,-5.551115123125783e-17
7,0,partial,individual,0.25495446445752323
7,1,partial,individual,-0.20561104797867152
7,2,partial,individual,-1.1102230246251565e-16
7,3,partial,individual,-1.1102230246251565e-16
8,0,partial,individual,-0.15424036388622042
8,1,partial,individual,-0.05538876084654765
8,2,partial,individual,-1.1102230246251565e-16
8,3,partial,individual,1.1102230246251565e-16
9,0,partial,individual,-0.10350285884203692
9,1,partial,individual,-0.09185649165949117
9,2,partial,individual,0.0
9,3,partial,individual,-1.1102230246251565e-16
10,0,partial,individual,-0.2523961420288324
10,1,partial,individual,-0.038632402386941433
10,2,partial,individual,-2.220446049250313e-16
10,3,partial,individual,-2.220446049250313e-16
11,0,partial,individual,0.29924321037967194
11,1,partial,individual,-0.01807070646925879
11,2,partial,individual,-2.7755575615628914e-17
11,3,partial,individual,-2.7755575615628914e-17
12,0,partial,individual,0.6495878268651283
12,1,partial,individual,0.03909962575983522
12,2,partial,individual,-5.551115123125783e-17
12,3,partial,individual,-5.551115123125783e-17
13,0,partial,individual,-0.6979773350767806
13,1,partial,individual,0.05757676129527667
13,2,partial,individual,0.0
13,3,partial,individual,0.0
14,0,partial,individual,0.12275532288904906
14,1,partial,individual,0.582694320628953
14,2,partial,individual,0.0
14,3,partial,individual,0.0
15,0,partial,individual,-0.5899855052449416
15,1,partial,individual,0.5410103271948645
15,2,partial,individual,-2.220446049250313e-16
15,3,partial,individual,-2.220446049250313e-16
16,0,partial,individual,-0.11410232786030494
16,1,partial,individual,0.22753543705605528
16,2,partial,individual,-1.1102230246251565e-16
16,3,partial,individual,1.1102230246251565e-16
17,0,partial,individual,0.4501775197078296
17,1,partial,individual,0.13833107835664396
17,2,partial,individual,-5.551115123125783e-17
17,3,partial,individual,-1.6653345369377348e-16
18,0,partial,individual,-0.5458603461394362
18,1,partial,individual,0.3404788597571533
18,2,partial,individual,2.7755575615628914e-17
18,3,partial,individual,-2.7755575615628914e-17
19,0,partial,individual,-0.034323296223524424
19,1,partial,individual,0.11349477482332002
19,2,partial,individual,2.7755575615628914e-17
19,3,partial,individual,-2.7755575615628914e-17
20,0,partial,individual,0.6622379097549105
20,1,partial,individual,-0.40680626844346557
20,2,partial,individual,1.3877787807814457e-17
20,3,partial,individual,1.3877787807814457e-17
21,0,partial,individual,-0.5533402373473051
21,1,partial,individual,0.10362387487879449
21,2,partial,individual,-5.551115123125783e-17
21,3,partial,individual,5.551115123125783e-17
22,0,partial,individual,0.010333971163096256
22,1,partial,individual,0.16650905863635518
22,2,partial,individual,-1.6653345369377348e-16
22,3,partial,individual,-1.6653345369377348e-16
23,0,partial,individual,-0.01948909473180188
23,1,partial,individual,-0.1285472213716912
23,2,partial,individual,-5.551115123125783e-17
23,3,partial,individual,5.551115123125783e-17
24,0,partial,individual,-1.0711585820154506
24,1,partial,individual,-0.12413215213468831
24,2,partial,individual,0.0
24,3,partial,individual,-2.220446049250313e-16
25,0,partial,individual,0.024137796276974488
25,1,partial,individual,0.5952259362422672
25,2,partial,individual,0.0
25,3,partial,individual,-1.1102230246251565e-16
26,0,partial,individual,-0.33812517060066993
26,1,partial,individual,-0.10080424336919802
26,2,partial,individual,0.0
26,3,partial,individual,0.0
27,0,partial,individual,0.344120064417902
27,1,partial,individual,-0.8903871803864242
27,2,partial,individual,0.0
27,3,partial,individual,2.220446049250313e-16
28,0,partial,individual,-0.5391315857881676
28,1,partial,individual,-0.7440398189298667
28,2,partial,individual,0.0
28,3,partial,individual,0.0
29,0,partial,individual,0.1405954149165125
29,1,partial,individual,-0.0054002712523137375
29,2,partial,individual,2.7755575615628914e-17
29,3,partial,individual,-2.7755575615628914e-17
30,0,partial,individual,-0.35274016793550594
30,1,partial,individual,0.4298392682920296
30,2,partial,individual,5.551115123125783e-17
30,3,partial,individual,1.6653345369377348e-16
31,0,partial,individual,-0.33895964629306197
31,1,partial,individual,-0.40929643875467603
31,2,partial,individual,2.220446049250313e-16
31,3,partial,individual,-2.220446049250313e-16
32,0,partial,individual,-0.3403472205332617
32,1,partial,individual,-1.1435226652099124
32,2,partial,individual,0.0
32,3,partial,individual,0.0
33,0,partial,individual,0.2630218866063789
33,1,partial,individual,-0.14453234689936084
33,2,partial,individual,2.7755575615628914e-17
33,3,partial,individual,2.7755575615628914e-17
34,0,partial,individual,0.33753523109122074
34,1,partial,individual,0.5580339688796818
34,2,partial,individual,0.0
34,3,partial,individual,0.0
35,0,partial,individual,0.08784981809735937
35,1,partial,individual,-0.45094533607605325
35,2,partial,individual,0.0
35,3,partial,individual,-5.551115123125783e-17
36,0,partial,individual,0.23069310051362635
36,1,partial,individual,-0.5685007183264044
36,2,partial,individual,0.0
36,3,partial,individual,1.1102230246251565e-16
37,0,partial,individual,0.6872626435846962
37,1,partial,individual,0.1819898526274344
37,2,partial,individual,0.0
37,3,partial,individual,0.0
38,0,partial,individual,-0.9928551676294459
38,1,partial,individual,0.3638691181004323
38,2,partial,individual,-4.440892098500626e-16
38,3,partial,individual,0.0
39,0,partial,individual,0.22611259790045574
39,1,partial,individual,0.3177132517645691
39,2,partial,individual,0.0
39,3,partial,individual,0.0
40,0,partial,individual,-0.20500695141721426
40,1,partial,individual,-0.2935336528690974
40,2,partial,individual,1.1102230246251565e-16
40,3,partial,individual,-1.1102230246251565e-16
41,0,partial,individual,0.5250627528239915
41,1,partial,individual,-0.3729121685377104
41,2,partial,individual,0.0
41,3,partial,individual,0.0
42,0,partial,individual,0.6004335147001763
42,1,partial,individual,0.012282959765018225
42,2,partial,individual,0.0
42,3,partial,individual,0.0
43,0,partial,individual,0.47600853496167783
43,1,partial,individual,-1.0150215191052743
43,2,partial,individual,-1.1102230246251565e-16
43,3,partial,individual,3.3306690738754696e-16
44,0,partial,individual,0.5032856194414583
44,1,partial,individual,0.22354905964313254
44,2,partial,individual,-1.1102230246251565e-16
44,3,partial,individual,-1.1102230246251565e-16
45,0,partial,individual,0.39472224414766854
45,1,partial,individual,-0.2609481622567327
45,2,partial,individual,0.0
45,3,partial,individual,0.0
46,0,partial,individual,0.2510020648158442
46,1,partial,individual,0.6319746075857244
46,2,partial,individual,-1.1102230246251565e-16
46,3,partial,individual,1.1102230246251565e-16
47,0,partial,individual,-0.48471149977051825
47,1,partial,individual,1.536982296997297
47,2,partial,individual,2.7755575615628914e-17
47,3,partial,individual,2.7755575615628914e-17
48,0,partial,individual,-0.03400562217531067
48,1,partial,individual,0.3968114459983845
48,2,partial,individual,2.220446049250313e-16
48,3,partial,individual,2.220446049250313e-16
49,0,partial,individual,0.2749652253403694
49,1,partial,individual,-0.04195697627811487
49,2,partial,individual,1.3877787807814457e-17
49,3,partial,individual,1.3877787807814457e-17
50,0,partial,individual,0.17126556048894492
50,1,partial,individual,0.8162138607279442
50,2,partial,individual,0.0
50,3,partial,individual,-2.220446049250313e-16
51,0,partial,individual,-2.2154184916058943
51,1,partial,individual,0.5161587434503294
51,2,partial,individual,2.220446049250313e-16
51,3,partial,individual,2.220446049250313e-16
52,0,partial,individual,-0.18495943110881946
52,1,partial,individual,-0.4788734576758188
52,2,partial,individual,-1.1102230246251565e-16
52,3,partial,individual,-1.1102230246251565e-16
53,0,partial,individual,0.1025945426624007
53,1,partial,individual,-0.34759630076699377
53,2,partial,individual,0.0
53,3,partial,individual,0.0
54,0,partial,individual,0.330217201752671
54,1,partial,individual,-0.00813803599151075
54,2,partial,individual,1.1102230246251565e-16
54,3,partial,individual,5.551115123125783e-16
55,0,partial,individual,-0.2685900708597797
55,1,partial,individual,0.48604419424692535
55,2,partial,individual,-3.469446951953614e-18
55,3,partial,individual,-3.469446951953614e-18
56,0,partial,individual,-0.15375235970862486
56,1,partial,individual,-0.08586636950478332
56,2,partial,individual,-1.1102230246251565e-16
56,3,partial,individual,5.551115123125783e-17
57,0,partial,individual,0.017989700389738794
57,1,partial,individual,-0.457466019686506
57,2,partial,individual,1.1102230246251565e-16
57,3,partial,individual,0.0
58,0,partial,individual,0.7989593423453237
58,1,partial,individual,0.6570356081953097
58,2,partial,individual,-1.1102230246251565e-16
58,3,partial,individual,-1.1102230246251565e-16
59,0,partial,individual,-2.626424953266146
59,1,partial,individual,0.007880230906675667
59,2,partial,individual,-2.220446049250313e-16
59,3,partial,individual,-2.220446049250313e-16
60,0,partial,individual,-0.27396914155323593
60,1,partial,individual,-0.17888586339878698
60,2,partial,individual,-5.551115123125783e-17
60,3,partial,individual,-5.551115123125783e-17
61,0,partial,individual,2.4864918621798524
61,1,partial,individual,-0.7247402013635517
61,2,partial,individual,0.0
61,3,partial,individual,0.0
62,0,partial,individual,3.3574138805717
62,1,partial,individual,-1.460282606655032
62,2,partial,individual,0.0
62,3,partial,individual,-2.220446049250313e-16
63,0,partial,individual,1.1550523003041888
63,1,partial,individual,-1.0443504815800442
63,2,partial,individual,-1.1102230246251565e-16
63,3,partial,individual,-1.1102230246251565e-16
64,0,partial,individual,0.09830373640263902
64,1,partial,individual,0.6110794533500029
64,2,partial,individual,-1.3877787807814457e-17
64,3,partial,individual,0.0
65,0,partial,individual,-0.07541012907941658
65,1,partial,individual,-0.7500746741878065
65,2,partial,individual,0.0
65,3,partial,individual,0.0
66,0,partial,individual,0.08068004212798618
66,1,partial,individual,0.4658143798232255
66,2,partial,individual,0.0
66,3,partial,individual,2.220446049250313e-16
67,0,partial,individual,0.021265698664726284
67,1,partial,individual,0.4520815165414243
67,2,partial,individual,0.0
67,3,partial,individual,-1.3877787807814457e-17
68,0,partial,individual,-0.08150255629287251
68,1,partial,individual,3.0976154413959347
68,2,partial,individual,0.0
68,3,partial,individual,-2.220446049250313e-16
69,0,partial,individual,0.21495458653131538
69,1,partial,individual,-0.8213465257077839
69,2,partial,individual,0.0
69,3,partial,individual,0.0
70,0,partial,individual,0.3699085388952532
70,1,partial,individual,-0.6537008609600476
70,2,partial,individual,1.1102230246251565e-16
70,3,partial,individual,-1.1102230246251565e-16
71,0,partial,individual,-0.260529461055367
71,1,partial,individual,0.2143130610430265
71,2,partial,individual,1.1102230246251565e-16
71,3,partial,individual,1.1102230246251565e-16
72,0,partial,individual,0.14727676155480635
72,1,partial,individual,-0.010889671592016259
72,2,partial,individual,5.551115123125783e-17
72,3,partial,individual,-5.551115123125783e-17
73,0,partial,individual,1.3978239155482197
73,1,partial,individual,-2.353597232094957
73,2,partial,individual,0.0
73,3,partial,individual,1.1102230246251565e-16
74,0,partial,individual,0.3956369593164194
74,1,partial,individual,-0.25114143428293256
74,2,partial,individual,6.938893903907228e-18
74,3,partial,individual,6.938893903907228e-18
75,0,partial,individual,1.2314222624234181
75,1,partial,individual,-0.8779021064513535
75,2,partial,individual,-2.7755575615628914e-17
75,3,partial,individual,0.0
76,0,partial,individual,0.7316034351718272
76,1,partial,individual,-0.5373572845950519
76,2,partial,individual,0.0
76,3,partial,individual,0.0
77,0,partial,individual,0.3046618743916122
77,1,partial,individual,1.5065655574224057
77,2,partial,individual,0.0
77,3,partial,individual,0.0
78,0,partial,individual,0.9688794360103503
78,1,partial,individual,-0.28026090549287996
78,2,partial,individual,-4.440892098500626e-16
78,3,partial,individual,0.0
79,0,partial,individual,0.3751599982195725
79,1,partial,individual,-0.4993618734276244
79,2,partial,individual,0.0
79,3,partial,individual,0.0
80,0,partial,individual,0.07883494182882897
80,1,partial,individual,0.008608045446257928
80,2,partial,individual,0.0
80,3,partial,individual,-1.1102230246251565e-16
81,0,partial,individual,1.321535692103609
81,1,partial,individual,0.4651005945952239
81,2,partial,individual,0.0
81,3,partial,individual,0.0
82,0,partial,individual,-0.59452659159993
82,1,partial,individual,0.18189778698611325
82,2,partial,individual,-1.1102230246251565e-16
82,3,partial,individual,-1.1102230246251565e-16
83,0,partial,individual,-0.4137552606705759
83,1,partial,individual,-1.023402379489235
83,2,partial,individual,0.0
83,3,partial,individual,4.440892098500626e-16
84,0,partial,individual,0.05395142374228254
84,1,partial,individual,0.22554324040614113
84,2,partial,individual,-5.551115123125783e-17
84,3,partial,individual,-1.1102230246251565e-16
85,0,partial,individual,-1.9864880956703068
85,1,partial,individual,0.31782541938500775
85,2,partial,individual,1.1102230246251565e-16
85,3,partial,individual,1.1102230246251565e-16
86,0,partial,individual,1.6112961139720123
86,1,partial,individual,-1.935005424602811
86,2,partial,individual,0.0
86,3,partial,individual,0.0
87,0,partial,individual,-0.09692689431878314
87,1,partial,individual,0.8824278282978731
87,2,partial,individual,-2.7755575615628914e-17
87,3,partial,individual,-2.7755575615628914e-17
88,0,partial,individual,-0.3724208811059426
88,1,partial,individual,0.5468050903834918
88,2,partial,individual,0.0
88,3,partial,individual,-2.7755575615628914e-17
89,0,partial,individual,-0.14328071421322164
89,1,partial,individual,-0.2944618925967254
89,2,partial,individual,-5.551115123125783e-17
89,3,partial,individual,-5.551115123125783e-17
90,0,partial,individual,0.1645275263036695
90,1,partial,individual,0.19556713314951304
90,2,partial,individual,2.7755575615628914e-17
90,3,partial,individual,0.0
91,0,partial,individual,0.042392869882550865
91,1,partial,individual,1.0932870425826575
91,2,partial,individual,-1.1102230246251565e-16
91,3,partial,individual,-1.1102230246251565e-16
92,0,partial,individual,0.09867259612516899
92,1,partial,individual,0.7361759049592601
92,2,partial,individual,0.0
92,3,partial,individual,0.0
93,0,partial,individual,0.28253889766537454
93,1,partial,individual,0.12519531800005446
93,2,partial,individual,-1.1102230246251565e-16
