game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value,random_seed,rho,n_instance,sample_size
0,"(3,)",pure,b,joint,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",pure,b,joint,1.9997640354643,1.0,1.9997640354643,0,0.0,1,512
0,"(1, 2, 3)",pure,b,joint,1.9997640354643,1.0,1.9997640354643,0,0.0,1,512
0,"(0,)",pure,b,interaction,1.973637822755936,1.0,1.973637822755936,0,0.0,1,512
0,"(1,)",pure,b,interaction,0.9998703836921436,1.0,0.9998703836921436,0,0.0,1,512
0,"(2,)",pure,b,interaction,0.9998936517721568,1.0,0.9998936517721568,0,0.0,1,512
0,"(3,)",pure,b,interaction,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",pure,b,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16,0,0.0,1,512
0,"(1, 2, 3)",pure,b,interaction,0.0,1.0,0.0,0,0.0,1,512
0,"(0,)",pure,m,individual,1.8801579348446904,1.0,1.8801579348446904,0,0.0,1,512
0,"(1,)",pure,m,individual,0.0820598874505045,1.0,0.0820598874505045,0,0.0,1,512
0,"(2,)",pure,m,individual,0.6670783237221949,1.0,0.6670783237221949,0,0.0,1,512
0,"(3,)",pure,m,individual,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",pure,m,individual,0.7491382111727001,1.0,0.7491382111727001,0,0.0,1,512
0,"(1, 2, 3)",pure,m,individual,0.7491382111727001,1.0,0.7491382111727001,0,0.0,1,512
0,"(0,)",pure,m,joint,1.8801579348446904,1.0,1.8801579348446904,0,0.0,1,512
0,"(1,)",pure,m,joint,0.0820598874505045,1.0,0.0820598874505045,0,0.0,1,512
0,"(2,)",pure,m,joint,0.6670783237221949,1.0,0.6670783237221949,0,0.0,1,512
0,"(3,)",pure,m,joint,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",pure,m,joint,0.7491382111727001,1.0,0.7491382111727001,0,0.0,1,512
0,"(1, 2, 3)",pure,m,joint,0.7491382111727001,1.0,0.7491382111727001,0,0.0,1,512
0,"(0,)",pure,m,interaction,1.8801579348446904,1.0,1.8801579348446904,0,0.0,1,512
0,"(1,)",pure,m,interaction,0.0820598874505045,1.0,0.0820598874505045,0,0.0,1,512
0,"(2,)",pure,m,interaction,0.6670783237221949,1.0,0.6670783237221949,0,0.0,1,512
0,"(3,)",pure,m,interaction,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",pure,m,interaction,8.881784197001252e-16,1.0,8.881784197001252e-16,0,0.0,1,512
0,"(1, 2, 3)",pure,m,interaction,0.0,1.0,0.0,0,0.0,1,512
0,"(0,)",partial,c,individual,2.207414050007988,1.0,2.207414050007988,0,0.0,1,512
0,"(1,)",partial,c,individual,0.0607022993330208,1.0,0.0607022993330208,0,0.0,1,512
0,"(2,)",partial,c,individual,1.121890925291498,1.0,1.121890925291498,0,0.0,1,512
0,"(3,)",partial,c,individual,0.0325775299786987,1.0,0.0325775299786987,0,0.0,1,512
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0,0,0.0,1,512
0,"(0,)",partial,c,joint,2.2074140500079884,1.0,2.2074140500079884,0,0.0,1,512
0,"(1,)",partial,c,joint,0.0607022993330207,1.0,0.0607022993330207,0,0.0,1,512
0,"(2,)",partial,c,joint,1.121890925291498,1.0,1.121890925291498,0,0.0,1,512
0,"(3,)",partial,c,joint,0.0325775299786989,1.0,0.0325775299786989,0,0.0,1,512
0,"(1, 2)",partial,c,joint,1.1142461327501467,1.0,1.1142461327501467,0,0.0,1,512
0,"(1, 2, 3)",partial,c,joint,1.1244140098415056,1.0,1.1244140098415056,0,0.0,1,512
0,"(0,)",partial,c,interaction,2.207414050007988,1.0,2.207414050007988,0,0.0,1,512
0,"(1,)",partial,c,interaction,0.0607022993330208,1.0,0.0607022993330208,0,0.0,1,512
0,"(2,)",partial,c,interaction,1.121890925291498,1.0,1.121890925291498,0,0.0,1,512
0,"(3,)",partial,c,interaction,0.0325775299786987,1.0,0.0325775299786987,0,0.0,1,512
0,"(1, 2)",partial,c,interaction,0.1064545345445644,1.0,0.1064545345445644,0,0.0,1,512
0,"(1, 2, 3)",partial,c,interaction,-0.0713298432802811,1.0,-0.0713298432802811,0,0.0,1,512
0,"(0,)",partial,b,individual,1.973637822755936,1.0,1.973637822755936,0,0.0,1,512
0,"(1,)",partial,b,individual,0.9998703836921434,1.0,0.9998703836921434,0,0.0,1,512
0,"(2,)",partial,b,individual,0.9998936517721564,1.0,0.9998936517721564,0,0.0,1,512
0,"(3,)",partial,b,individual,-2.220446049250313e-16,1.0,-2.220446049250313e-16,0,0.0,1,512
0,"(1, 2)",partial,b,individual,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2, 3)",partial,b,individual,0.0,1.0,0.0,0,0.0,1,512
0,"(0,)",partial,b,joint,1.973637822755936,1.0,1.973637822755936,0,0.0,1,512
0,"(1,)",partial,b,joint,0.9998703836921436,1.0,0.9998703836921436,0,0.0,1,512
0,"(2,)",partial,b,joint,0.9998936517721564,1.0,0.9998936517721564,0,0.0,1,512
0,"(3,)",partial,b,joint,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",partial,b,joint,1.9997640354643,1.0,1.9997640354643,0,0.0,1,512
0,"(1, 2, 3)",partial,b,joint,1.9997640354643,1.0,1.9997640354643,0,0.0,1,512
0,"(0,)",partial,b,interaction,1.973637822755936,1.0,1.973637822755936,0,0.0,1,512
0,"(1,)",partial,b,interaction,0.9998703836921434,1.0,0.9998703836921434,0,0.0,1,512
0,"(2,)",partial,b,interaction,0.9998936517721564,1.0,0.9998936517721564,0,0.0,1,512
0,"(3,)",partial,b,interaction,-2.220446049250313e-16,1.0,-2.220446049250313e-16,0,0.0,1,512
0,"(1, 2)",partial,b,interaction,-2.220446049250313e-16,1.0,-2.220446049250313e-16,0,0.0,1,512
0,"(1, 2, 3)",partial,b,interaction,0.0,1.0,0.0,0,0.0,1,512
0,"(0,)",partial,m,individual,1.8801579348447013,1.0,1.8801579348447013,0,0.0,1,512
0,"(1,)",partial,m,individual,0.082059887450516,1.0,0.082059887450516,0,0.0,1,512
0,"(2,)",partial,m,individual,0.6670783237222064,1.0,0.6670783237222064,0,0.0,1,512
0,"(3,)",partial,m,individual,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",partial,m,individual,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2, 3)",partial,m,individual,0.0,1.0,0.0,0,0.0,1,512
0,"(0,)",partial,m,joint,1.8801579348447013,1.0,1.8801579348447013,0,0.0,1,512
0,"(1,)",partial,m,joint,0.0820598874505161,1.0,0.0820598874505161,0,0.0,1,512
0,"(2,)",partial,m,joint,0.6670783237222064,1.0,0.6670783237222064,0,0.0,1,512
0,"(3,)",partial,m,joint,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",partial,m,joint,0.7491382111727167,1.0,0.7491382111727167,0,0.0,1,512
0,"(1, 2, 3)",partial,m,joint,0.7491382111727167,1.0,0.7491382111727167,0,0.0,1,512
0,"(0,)",partial,m,interaction,1.8801579348447013,1.0,1.8801579348447013,0,0.0,1,512
0,"(1,)",partial,m,interaction,0.082059887450516,1.0,0.082059887450516,0,0.0,1,512
0,"(2,)",partial,m,interaction,0.6670783237222064,1.0,0.6670783237222064,0,0.0,1,512
0,"(3,)",partial,m,interaction,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",partial,m,interaction,1.8429702208777602e-14,1.0,1.8429702208777602e-14,0,0.0,1,512
0,"(1, 2, 3)",partial,m,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16,0,0.0,1,512
0,"(0,)",full,c,individual,2.047969834941223,1.0,2.047969834941223,0,0.0,1,512
0,"(1,)",full,c,individual,-0.0200106366770311,1.0,-0.0200106366770311,0,0.0,1,512
0,"(2,)",full,c,individual,1.2462554831994377,1.0,1.2462554831994377,0,0.0,1,512
0,"(3,)",full,c,individual,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",full,c,individual,1.011125677014546,1.0,1.011125677014546,0,0.0,1,512
0,"(1, 2, 3)",full,c,individual,0.8742130500130285,1.0,0.8742130500130285,0,0.0,1,512
0,"(0,)",full,c,joint,2.047969834941223,1.0,2.047969834941223,0,0.0,1,512
0,"(1,)",full,c,joint,-0.0200106366770311,1.0,-0.0200106366770311,0,0.0,1,512
0,"(2,)",full,c,joint,1.2462554831994377,1.0,1.2462554831994377,0,0.0,1,512
0,"(3,)",full,c,joint,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",full,c,joint,1.011125677014546,1.0,1.011125677014546,0,0.0,1,512
0,"(1, 2, 3)",full,c,joint,0.8742130500130285,1.0,0.8742130500130285,0,0.0,1,512
0,"(0,)",full,c,interaction,2.047969834941223,1.0,2.047969834941223,0,0.0,1,512
0,"(1,)",full,c,interaction,-0.0200106366770311,1.0,-0.0200106366770311,0,0.0,1,512
0,"(2,)",full,c,interaction,1.2462554831994377,1.0,1.2462554831994377,0,0.0,1,512
0,"(3,)",full,c,interaction,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",full,c,interaction,0.2151191695078602,1.0,0.2151191695078602,0,0.0,1,512
0,"(1, 2, 3)",full,c,interaction,-0.3604597652597414,1.0,-0.3604597652597414,0,0.0,1,512
0,"(0,)",full,b,individual,1.9736378227559364,1.0,1.9736378227559364,0,0.0,1,512
0,"(1,)",full,b,individual,0.9998703836921434,1.0,0.9998703836921434,0,0.0,1,512
0,"(2,)",full,b,individual,0.9998936517721564,1.0,0.9998936517721564,0,0.0,1,512
0,"(3,)",full,b,individual,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",full,b,individual,1.9997640354643005,1.0,1.9997640354643005,0,0.0,1,512
0,"(1, 2, 3)",full,b,individual,1.9997640354643005,1.0,1.9997640354643005,0,0.0,1,512
0,"(0,)",full,b,joint,1.9736378227559364,1.0,1.9736378227559364,0,0.0,1,512
0,"(1,)",full,b,joint,0.9998703836921434,1.0,0.9998703836921434,0,0.0,1,512
0,"(2,)",full,b,joint,0.9998936517721564,1.0,0.9998936517721564,0,0.0,1,512
0,"(3,)",full,b,joint,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",full,b,joint,1.9997640354643005,1.0,1.9997640354643005,0,0.0,1,512
0,"(1, 2, 3)",full,b,joint,1.9997640354643005,1.0,1.9997640354643005,0,0.0,1,512
0,"(0,)",full,b,interaction,1.9736378227559364,1.0,1.9736378227559364,0,0.0,1,512
0,"(1,)",full,b,interaction,0.9998703836921434,1.0,0.9998703836921434,0,0.0,1,512
0,"(2,)",full,b,interaction,0.9998936517721564,1.0,0.9998936517721564,0,0.0,1,512
0,"(3,)",full,b,interaction,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",full,b,interaction,-8.881784197001252e-16,1.0,-8.881784197001252e-16,0,0.0,1,512
0,"(1, 2, 3)",full,b,interaction,8.881784197001252e-16,1.0,8.881784197001252e-16,0,0.0,1,512
0,"(0,)",full,m,individual,1.880157934844724,1.0,1.880157934844724,0,0.0,1,512
0,"(1,)",full,m,individual,0.0820598874505393,1.0,0.0820598874505393,0,0.0,1,512
0,"(2,)",full,m,individual,0.6670783237222295,1.0,0.6670783237222295,0,0.0,1,512
0,"(3,)",full,m,individual,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",full,m,individual,0.7491382111727334,1.0,0.7491382111727334,0,0.0,1,512
0,"(1, 2, 3)",full,m,individual,0.7491382111727334,1.0,0.7491382111727334,0,0.0,1,512
0,"(0,)",full,m,joint,1.880157934844724,1.0,1.880157934844724,0,0.0,1,512
0,"(1,)",full,m,joint,0.0820598874505393,1.0,0.0820598874505393,0,0.0,1,512
0,"(2,)",full,m,joint,0.6670783237222295,1.0,0.6670783237222295,0,0.0,1,512
0,"(3,)",full,m,joint,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",full,m,joint,0.7491382111727334,1.0,0.7491382111727334,0,0.0,1,512
0,"(1, 2, 3)",full,m,joint,0.7491382111727334,1.0,0.7491382111727334,0,0.0,1,512
0,"(0,)",full,m,interaction,1.880157934844724,1.0,1.880157934844724,0,0.0,1,512
0,"(1,)",full,m,interaction,0.0820598874505393,1.0,0.0820598874505393,0,0.0,1,512
0,"(2,)",full,m,interaction,0.6670783237222295,1.0,0.6670783237222295,0,0.0,1,512
0,"(3,)",full,m,interaction,0.0,1.0,0.0,0,0.0,1,512
0,"(1, 2)",full,m,interaction,3.5527136788005016e-14,1.0,3.5527136788005016e-14,0,0.0,1,512
0,"(1, 2, 3)",full,m,interaction,0.0,1.0,0.0,0,0.0,1,512
0,"(0,)",pure,c,individual,3.4635943972003576,1.0,3.4635943972003576,0,0.5,1,512
0,"(1,)",pure,c,individual,2.523539820453327,1.0,2.523539820453327,0,0.5,1,512
0,"(2,)",pure,c,individual,2.173606110603923,1.0,2.173606110603923,0,0.5,1,512
0,"(3,)",pure,c,individual,2.7397385927927056,1.0,2.7397385927927056,0,0.5,1,512
0,"(1, 2)",pure,c,individual,2.47643331304416,1.0,2.47643331304416,0,0.5,1,512
0,"(1, 2, 3)",pure,c,individual,2.479966106641668,1.0,2.479966106641668,0,0.5,1,512
0,"(0,)",pure,c,joint,3.4635943972003576,1.0,3.4635943972003576,0,0.5,1,512
0,"(1,)",pure,c,joint,2.523539820453327,1.0,2.523539820453327,0,0.5,1,512
0,"(2,)",pure,c,joint,2.173606110603923,1.0,2.173606110603923,0,0.5,1,512
0,"(3,)",pure,c,joint,2.7397385927927056,1.0,2.7397385927927056,0,0.5,1,512
0,"(1, 2)",pure,c,joint,2.47643331304416,1.0,2.47643331304416,0,0.5,1,512
0,"(1, 2, 3)",pure,c,joint,2.479966106641668,1.0,2.479966106641668,0,0.5,1,512
0,"(0,)",pure,c,interaction,3.4635943972003576,1.0,3.4635943972003576,0,0.5,1,512
0,"(1,)",pure,c,interaction,2.523539820453327,1.0,2.523539820453327,0,0.5,1,512
0,"(2,)",pure,c,interaction,2.173606110603923,1.0,2.173606110603923,0,0.5,1,512
0,"(3,)",pure,c,interaction,2.7397385927927056,1.0,2.7397385927927056,0,0.5,1,512
0,"(1, 2)",pure,c,interaction,-2.2207126180130903,1.0,-2.2207126180130903,0,0.5,1,512
0,"(1, 2, 3)",pure,c,interaction,1.550579484157273,1.0,1.550579484157273,0,0.5,1,512
0,"(0,)",pure,b,individual,2.026130727863087,1.0,2.026130727863087,0,0.5,1,512
0,"(1,)",pure,b,individual,0.9991415500388436,1.0,0.9991415500388436,0,0.5,1,512
0,"(2,)",pure,b,individual,0.9998330777266516,1.0,0.9998330777266516,0,0.5,1,512
0,"(3,)",pure,b,individual,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",pure,b,individual,1.9989746277654952,1.0,1.9989746277654952,0,0.5,1,512
0,"(1, 2, 3)",pure,b,individual,1.9989746277654952,1.0,1.9989746277654952,0,0.5,1,512
0,"(0,)",pure,b,joint,2.026130727863087,1.0,2.026130727863087,0,0.5,1,512
0,"(1,)",pure,b,joint,0.9991415500388436,1.0,0.9991415500388436,0,0.5,1,512
0,"(2,)",pure,b,joint,0.9998330777266516,1.0,0.9998330777266516,0,0.5,1,512
0,"(3,)",pure,b,joint,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",pure,b,joint,1.9989746277654952,1.0,1.9989746277654952,0,0.5,1,512
0,"(1, 2, 3)",pure,b,joint,1.9989746277654952,1.0,1.9989746277654952,0,0.5,1,512
0,"(0,)",pure,b,interaction,2.026130727863087,1.0,2.026130727863087,0,0.5,1,512
0,"(1,)",pure,b,interaction,0.9991415500388436,1.0,0.9991415500388436,0,0.5,1,512
0,"(2,)",pure,b,interaction,0.9998330777266516,1.0,0.9998330777266516,0,0.5,1,512
0,"(3,)",pure,b,interaction,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",pure,b,interaction,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2, 3)",pure,b,interaction,0.0,1.0,0.0,0,0.5,1,512
0,"(0,)",pure,m,individual,2.086154804099668,1.0,2.086154804099668,0,0.5,1,512
0,"(1,)",pure,m,individual,-0.0784679101078194,1.0,-0.0784679101078194,0,0.5,1,512
0,"(2,)",pure,m,individual,0.8842296262109461,1.0,0.8842296262109461,0,0.5,1,512
0,"(3,)",pure,m,individual,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",pure,m,individual,0.8057617161031281,1.0,0.8057617161031281,0,0.5,1,512
0,"(1, 2, 3)",pure,m,individual,0.8057617161031281,1.0,0.8057617161031281,0,0.5,1,512
0,"(0,)",pure,m,joint,2.086154804099668,1.0,2.086154804099668,0,0.5,1,512
0,"(1,)",pure,m,joint,-0.0784679101078194,1.0,-0.0784679101078194,0,0.5,1,512
0,"(2,)",pure,m,joint,0.8842296262109461,1.0,0.8842296262109461,0,0.5,1,512
0,"(3,)",pure,m,joint,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",pure,m,joint,0.8057617161031281,1.0,0.8057617161031281,0,0.5,1,512
0,"(1, 2, 3)",pure,m,joint,0.8057617161031281,1.0,0.8057617161031281,0,0.5,1,512
0,"(0,)",pure,m,interaction,2.086154804099668,1.0,2.086154804099668,0,0.5,1,512
0,"(1,)",pure,m,interaction,-0.0784679101078194,1.0,-0.0784679101078194,0,0.5,1,512
0,"(2,)",pure,m,interaction,0.8842296262109461,1.0,0.8842296262109461,0,0.5,1,512
0,"(3,)",pure,m,interaction,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",pure,m,interaction,1.3322676295501878e-15,1.0,1.3322676295501878e-15,0,0.5,1,512
0,"(1, 2, 3)",pure,m,interaction,-2.220446049250313e-16,1.0,-2.220446049250313e-16,0,0.5,1,512
0,"(0,)",partial,c,individual,1.4294086869585945,1.0,1.4294086869585945,0,0.5,1,512
0,"(1,)",partial,c,individual,0.6419794391462059,1.0,0.6419794391462059,0,0.5,1,512
0,"(2,)",partial,c,individual,0.1303954300365684,1.0,0.1303954300365684,0,0.5,1,512
0,"(3,)",partial,c,individual,0.8163938369383733,1.0,0.8163938369383733,0,0.5,1,512
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0,0,0.5,1,512
0,"(0,)",partial,c,joint,1.4294086869585945,1.0,1.4294086869585945,0,0.5,1,512
0,"(1,)",partial,c,joint,0.6419794391462057,1.0,0.6419794391462057,0,0.5,1,512
0,"(2,)",partial,c,joint,0.1303954300365684,1.0,0.1303954300365684,0,0.5,1,512
0,"(3,)",partial,c,joint,0.8163938369383732,1.0,0.8163938369383732,0,0.5,1,512
0,"(1, 2)",partial,c,joint,0.3878319072647115,1.0,0.3878319072647115,0,0.5,1,512
0,"(1, 2, 3)",partial,c,joint,1.017274551260526,1.0,1.017274551260526,0,0.5,1,512
0,"(0,)",partial,c,interaction,1.4294086869585945,1.0,1.4294086869585945,0,0.5,1,512
0,"(1,)",partial,c,interaction,0.6419794391462059,1.0,0.6419794391462059,0,0.5,1,512
0,"(2,)",partial,c,interaction,0.1303954300365684,1.0,0.1303954300365684,0,0.5,1,512
0,"(3,)",partial,c,interaction,0.8163938369383733,1.0,0.8163938369383733,0,0.5,1,512
0,"(1, 2)",partial,c,interaction,-0.9167481707218984,1.0,-0.9167481707218984,0,0.5,1,512
0,"(1, 2, 3)",partial,c,interaction,1.0995727995462616,1.0,1.0995727995462616,0,0.5,1,512
0,"(0,)",partial,b,individual,2.026130727863087,1.0,2.026130727863087,0,0.5,1,512
0,"(1,)",partial,b,individual,0.9991415500388438,1.0,0.9991415500388438,0,0.5,1,512
0,"(2,)",partial,b,individual,0.9998330777266518,1.0,0.9998330777266518,0,0.5,1,512
0,"(3,)",partial,b,individual,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",partial,b,individual,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2, 3)",partial,b,individual,0.0,1.0,0.0,0,0.5,1,512
0,"(0,)",partial,b,joint,2.026130727863088,1.0,2.026130727863088,0,0.5,1,512
0,"(1,)",partial,b,joint,0.9991415500388438,1.0,0.9991415500388438,0,0.5,1,512
0,"(2,)",partial,b,joint,0.9998330777266516,1.0,0.9998330777266516,0,0.5,1,512
0,"(3,)",partial,b,joint,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",partial,b,joint,1.9989746277654952,1.0,1.9989746277654952,0,0.5,1,512
0,"(1, 2, 3)",partial,b,joint,1.9989746277654956,1.0,1.9989746277654956,0,0.5,1,512
0,"(0,)",partial,b,interaction,2.026130727863087,1.0,2.026130727863087,0,0.5,1,512
0,"(1,)",partial,b,interaction,0.9991415500388438,1.0,0.9991415500388438,0,0.5,1,512
0,"(2,)",partial,b,interaction,0.9998330777266518,1.0,0.9998330777266518,0,0.5,1,512
0,"(3,)",partial,b,interaction,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",partial,b,interaction,4.440892098500626e-16,1.0,4.440892098500626e-16,0,0.5,1,512
0,"(1, 2, 3)",partial,b,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16,0,0.5,1,512
0,"(0,)",partial,m,individual,2.086154804099668,1.0,2.086154804099668,0,0.5,1,512
0,"(1,)",partial,m,individual,-0.0784679101078174,1.0,-0.0784679101078174,0,0.5,1,512
0,"(2,)",partial,m,individual,0.8842296262109455,1.0,0.8842296262109455,0,0.5,1,512
0,"(3,)",partial,m,individual,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",partial,m,individual,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2, 3)",partial,m,individual,0.0,1.0,0.0,0,0.5,1,512
0,"(0,)",partial,m,joint,2.086154804099668,1.0,2.086154804099668,0,0.5,1,512
0,"(1,)",partial,m,joint,-0.0784679101078175,1.0,-0.0784679101078175,0,0.5,1,512
0,"(2,)",partial,m,joint,0.8842296262109455,1.0,0.8842296262109455,0,0.5,1,512
0,"(3,)",partial,m,joint,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",partial,m,joint,0.8057617161031283,1.0,0.8057617161031283,0,0.5,1,512
0,"(1, 2, 3)",partial,m,joint,0.8057617161031284,1.0,0.8057617161031284,0,0.5,1,512
0,"(0,)",partial,m,interaction,2.086154804099668,1.0,2.086154804099668,0,0.5,1,512
0,"(1,)",partial,m,interaction,-0.0784679101078174,1.0,-0.0784679101078174,0,0.5,1,512
0,"(2,)",partial,m,interaction,0.8842296262109455,1.0,0.8842296262109455,0,0.5,1,512
0,"(3,)",partial,m,interaction,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",partial,m,interaction,2.220446049250313e-16,1.0,2.220446049250313e-16,0,0.5,1,512
0,"(1, 2, 3)",partial,m,interaction,0.0,1.0,0.0,0,0.5,1,512
0,"(0,)",full,c,individual,0.5382112864380741,1.0,0.5382112864380741,0,0.5,1,512
0,"(1,)",full,c,individual,-0.1714118167957883,1.0,-0.1714118167957883,0,0.5,1,512
0,"(2,)",full,c,individual,-0.7023858758231247,1.0,-0.7023858758231247,0,0.5,1,512
0,"(3,)",full,c,individual,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",full,c,individual,-0.960342846114198,1.0,-0.960342846114198,0,0.5,1,512
0,"(1, 2, 3)",full,c,individual,-0.4454170041206158,1.0,-0.4454170041206158,0,0.5,1,512
0,"(0,)",full,c,joint,0.5382112864380741,1.0,0.5382112864380741,0,0.5,1,512
0,"(1,)",full,c,joint,-0.1714118167957883,1.0,-0.1714118167957883,0,0.5,1,512
0,"(2,)",full,c,joint,-0.7023858758231247,1.0,-0.7023858758231247,0,0.5,1,512
0,"(3,)",full,c,joint,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",full,c,joint,-0.960342846114198,1.0,-0.960342846114198,0,0.5,1,512
0,"(1, 2, 3)",full,c,joint,-0.4454170041206158,1.0,-0.4454170041206158,0,0.5,1,512
0,"(0,)",full,c,interaction,0.5382112864380741,1.0,0.5382112864380741,0,0.5,1,512
0,"(1,)",full,c,interaction,-0.1714118167957883,1.0,-0.1714118167957883,0,0.5,1,512
0,"(2,)",full,c,interaction,-0.7023858758231247,1.0,-0.7023858758231247,0,0.5,1,512
0,"(3,)",full,c,interaction,0.0,1.0,0.0,0,0.5,1,512
0,"(1, 2)",full,c,interaction,0.086545153495285,1.0,0.086545153495285,0,0.5,1,512
0,"(1, 2, 3)",full,c,interaction,0.6485661149352495,1.0,0.6485661149352495,0,0.5,1,512
0,"(0,)",full,b,individual,2.026130727863088,1.0,2.026130727863088,0,0.5,1,512
0,"(1,)",full,b,individual,0.999141550038844,1.0,0.999141550038844,0,0.5,1,512
0,"(2,)",full,b,individual,0.999833077726652,1.0,0.999833077726652,0,0.5,1,512
0,"(3,)",full,b,individual,0.0,1.0,0.0,0,0.5,1,512
